age,monthly_income,employment_type,upi_txn_per_month,avg_txn_amount,utility_bills_paid,rent_payments_on_time,mobile_recharge_regularity,spending_variance,income_stability_ratio,savings_rate,late_payments,overdraft_count,loan_amount_requested,loan_tenure_months,repaid
49,52857,student,61,171,6,3,0.8814747766962716,0.5819603540191924,0.41507931590421654,0.00213760108439065,8,4,394892,12,0
49,25700,salaried,54,2668,8,7,0.7911141182014395,0.9089979943728113,0.4989139639934119,0.2598892431689885,2,4,36584,12,0
31,44464,salaried,75,3537,1,4,0.5533336724227704,0.3860310490262192,0.8200897263594227,0.1978357460684148,6,3,36245,48,0
52,47351,salaried,147,3080,10,2,0.07387041790746762,0.9265789171431259,0.6342668251449011,0.14822325564499378,8,2,195031,12,0
22,18869,salaried,86,1217,10,3,0.2859062903949786,0.6519543449841703,0.5625289061464313,0.3856286099589376,8,3,9983,48,1
34,65315,salaried,120,2486,7,3,0.3667086478922439,0.9126603959005557,0.5581068036930552,0.44974994182942546,9,0,233857,12,0
40,25954,self_employed,109,3608,6,7,0.6217171852038426,0.8334721016800484,0.4361709824300372,0.3813265446725551,5,0,232999,60,0
42,36555,salaried,92,1459,5,5,0.06492362297984111,0.6875824434076875,0.6131880180008966,0.4233862907954366,7,0,35897,6,0
31,68353,gig_worker,6,4859,4,6,0.5301935545004733,0.35610589951895943,0.7372448910817233,0.4543904716055866,8,0,176674,12,0
47,50026,salaried,108,1615,3,8,0.9014645761447072,0.2411104476852185,0.3974083841627566,0.45631465568823887,2,1,352682,12,0
23,51976,salaried,88,139,6,5,0.7054326956974029,0.22239143551203222,0.9809690030291502,0.057319071498378726,5,2,343178,24,0
37,50095,self_employed,47,1482,2,2,0.7970768065627564,0.9521738374562813,0.6102968234987135,0.22819274444358073,4,1,54411,6,0
48,19270,gig_worker,75,2130,7,2,0.6816756483590735,0.9585738431293581,0.9635726417259762,0.0001432371964551482,6,4,466958,60,0
49,35908,gig_worker,98,2721,1,10,0.20658911217259224,0.7248313735243089,0.39426124863692963,0.2532312923518363,6,4,250196,6,0
41,20523,self_employed,46,2000,0,2,0.11048382006601865,0.8837959840764773,0.837051167220876,0.4621219671718954,8,3,83466,6,0
36,67433,salaried,137,2317,10,11,0.829490673004909,0.9189961630790605,0.7323466353804814,0.0995511451990867,0,0,211928,12,1
57,52068,self_employed,143,4896,1,9,0.6955044360155284,0.5115561965193122,0.8740448836803596,0.31989331438328983,5,3,229622,36,1
40,24991,salaried,69,4706,8,1,0.5750615588163682,0.6290596906251722,0.7204745460686436,0.32218952320894684,4,4,108482,12,1
26,15775,salaried,38,1383,4,0,0.18928286496824598,0.4187544979202146,0.9739856432699643,0.08017699234388648,3,0,495569,48,0
39,66250,self_employed,124,683,10,10,0.6033449653117534,0.4184907642852631,0.7388522816509002,0.11926371965873017,9,2,174198,24,1
25,21673,salaried,5,558,7,9,0.03132178522215978,0.03842891864461462,0.8492228877411276,0.23101089198012054,0,4,359432,6,1
23,32056,salaried,134,2365,2,0,0.11883913439395943,0.4338214604848055,0.914307240773357,0.09410468822717272,3,3,206115,48,0
21,11614,student,65,2766,6,3,0.31189014980442453,0.6734898115131833,0.800208429847322,0.29249698926225454,9,3,322754,60,0
58,12415,student,92,915,1,2,0.44373827741116434,0.42198216610657113,0.6669656595942122,0.24227086551113453,6,4,291069,48,0
35,48884,salaried,72,2611,7,4,0.12056449582200035,0.8724096768769565,0.4909719551343942,0.2595990892561866,3,1,434492,36,0
54,21964,salaried,131,346,6,11,0.1199401838575358,0.33256295240701816,0.8981448293769685,0.06723377641027761,0,2,159761,6,0
55,42726,salaried,144,4925,11,8,0.7258936605836355,0.13268204656084948,0.6364047768820749,0.2586259127193217,9,4,331086,12,1
45,42044,salaried,26,516,4,11,0.5697194065334856,0.8115586907290594,0.7344957584345413,0.024739095527069654,0,4,190218,6,0
44,62149,student,86,4563,11,7,0.533741980777665,0.673947918328592,0.35545857651664386,0.4407676490058408,0,3,282382,24,1
32,42544,salaried,133,3817,10,11,0.45243449511754996,0.2418194823205818,0.6481459261887949,0.1716248454027962,9,0,327568,6,0
38,54976,gig_worker,34,207,3,8,0.9765431063445639,0.536451256042233,0.7887103508138915,0.42816866241785373,4,0,160879,48,1
35,37252,salaried,130,2731,0,4,0.04980028289437677,0.40185233859379244,0.708850336953639,0.3508281843724219,6,0,241130,48,0
36,8832,student,101,938,4,7,0.18062717616157742,0.9388597764356578,0.6139883992319934,0.3830862946485905,8,3,210529,12,0
47,39148,salaried,28,4613,11,3,0.6475077574012373,0.607332090920629,0.45639912172476843,0.15727224726946137,7,0,16204,12,0
28,66240,gig_worker,18,1521,8,4,0.13636565385124133,0.1583892611869916,0.5167691400631117,0.11387196991702758,1,4,370964,12,0
45,58459,salaried,40,4878,9,11,0.5893809380091738,0.5021484526369852,0.7904370507136107,0.20337027692055742,8,1,256628,60,1
37,43402,self_employed,28,4012,3,2,0.56776122548108,0.8625568325238507,0.4569334891875792,0.012112931206399669,3,1,463461,24,0
49,62727,salaried,99,355,8,4,0.9710051836396419,0.6714966700324616,0.7352086307162173,0.45937783843417473,9,1,305711,60,1
28,43578,salaried,59,2927,11,11,0.8833864870490223,0.8424520760986562,0.7128163287893422,0.19350713298306227,4,0,171769,60,1
35,27318,student,28,937,1,2,0.9455533437674526,0.2503993138656403,0.9792922355708045,0.4942783024217825,4,1,379333,60,1
47,25466,student,30,3062,3,4,0.11360236947397961,0.8883513770475419,0.3425472897392689,0.3807247104037064,3,0,488645,6,0
27,50475,student,84,2382,8,10,0.8681484372541888,0.7556113318241721,0.375685825107243,0.04025750489965524,5,4,137602,36,0
23,65142,self_employed,69,652,3,4,0.12909066172830597,0.7289137554380787,0.6542584259520299,0.33009413892128797,0,4,232849,6,0
49,31564,gig_worker,79,280,4,5,0.632932178543989,0.3465410697635244,0.6689768777475442,0.13541958241897756,1,3,291441,12,0
44,27412,salaried,47,4352,10,8,0.7200781606780022,0.8876580637605281,0.32794936116361983,0.12185932279069006,3,3,341982,24,0
23,56001,salaried,33,1577,7,0,0.16085349814928585,0.6379793773932165,0.8780987946016163,0.12828133495160643,3,2,316050,60,0
40,62649,salaried,85,670,0,11,0.6326593759295397,0.8518394768628025,0.6463064486720269,0.4580375243464085,7,4,202323,6,0
35,65957,self_employed,58,1827,0,9,0.05246049291199406,0.3609714559862718,0.54265062264837,0.24999008803568745,8,0,211141,48,0
45,40517,salaried,43,691,8,5,0.2932660857428302,0.1456520910643565,0.5231976394304131,0.3347354494058029,3,2,458964,60,1
50,18156,salaried,46,4616,8,0,0.9211584939341166,0.3323371802203223,0.9029850270879269,0.14047391289985034,5,4,45295,6,1
34,28064,self_employed,33,2360,3,5,0.17173116290186918,0.4552643473751825,0.4377130064997262,0.2614772275925591,3,0,57464,48,0
27,30711,gig_worker,135,3047,1,1,0.0652699924503275,0.5334073751454924,0.41229239380282645,0.1750500691055949,3,4,12223,6,0
37,35106,salaried,142,447,8,7,0.4436781996554594,0.5108092157115375,0.44922497045629817,0.16056952019820037,8,4,411637,6,0
40,70458,salaried,146,265,3,10,0.8506182085272715,0.5460545924365644,0.7375157833563746,0.12348442398510612,3,0,98232,60,1
56,21589,salaried,46,4543,5,2,0.07667238196828996,0.8417057652229475,0.8676515989398863,0.20450344924670028,5,4,412282,6,0
29,12214,salaried,98,2996,11,9,0.3555353652304085,0.1701012461881699,0.5316850856517257,0.33001505531501146,8,4,288720,12,1
58,32127,salaried,36,4593,0,5,0.8997748345593262,0.31605129516887087,0.421423398680369,0.1110218880335545,2,4,257787,48,0
42,10141,self_employed,30,682,11,5,0.11815554994445432,0.8886084904354514,0.44643591734003435,0.48272199343867506,6,3,87121,24,0
22,33884,self_employed,119,3606,8,3,0.3106685059119466,0.5604582045583303,0.7334286449624956,0.06230583823183333,6,1,138212,36,0
44,7708,gig_worker,133,4503,4,4,0.7784206115357039,0.5833898703695721,0.4722246583499609,0.24010360386071816,0,4,64016,60,0
28,23375,salaried,60,3138,2,1,0.5432109871388043,0.47806254461395226,0.9140961619459567,0.0425141081776747,1,0,112552,48,0
31,20088,gig_worker,126,2945,3,9,0.8323331406335831,0.5489746349861391,0.37272394809001974,0.01133266053450499,4,4,106975,12,0
33,62615,salaried,110,2866,0,9,0.1115953930487984,0.1980797305601012,0.32265797380386413,0.4613386598491817,7,3,439594,48,0
37,50046,self_employed,134,4294,8,7,0.9205541713797227,0.5468668994181283,0.36186477217263274,0.40519239697531706,5,3,405586,24,0
28,15014,gig_worker,85,1365,7,9,0.9349117945152088,0.9971731279111168,0.8919501842704243,0.34707768656277915,6,4,449966,60,1
41,69425,salaried,124,4353,3,6,0.15531302014670634,0.5660475729241843,0.7558606637659626,0.43259540657497236,2,2,128505,48,0
38,8273,salaried,56,4749,1,9,0.033875464406750044,0.04440246560603034,0.9704212431820751,0.4014242114848643,5,1,493268,12,1
50,52135,student,95,4846,8,5,0.9898413819555688,0.7964356443506597,0.5354075788888303,0.3236188604931961,8,0,279166,60,1
38,35881,salaried,141,3067,3,6,0.4822515923024244,0.3964754287233876,0.44887468960678956,0.4236711628841846,2,0,326366,12,1
51,13712,gig_worker,26,2374,8,11,0.5720754040354313,0.15367614850156186,0.6933826675196244,0.1954002767300526,5,0,23328,60,1
58,79704,salaried,38,2570,9,0,0.6159047336665763,0.8625198062266913,0.676479795388724,0.27637591661756306,6,0,7929,36,0
52,57874,gig_worker,114,2390,2,4,0.7896684627805027,0.19797325553496758,0.7137167917367252,0.3881553264893228,4,3,441943,24,1
31,74087,salaried,53,2677,6,6,0.8119879690459179,0.9207673898585332,0.5432737038622442,0.04239900812317332,9,1,73919,36,0
45,17297,salaried,133,3760,6,0,0.19392522431977388,0.4417964904426055,0.3041278580257507,0.42932273358124196,7,4,266039,6,0
53,32128,self_employed,77,1168,9,1,0.23663674063352658,0.7427908347497,0.3245221570584318,0.07841522784830252,7,4,57692,12,0
58,73368,salaried,88,2836,3,8,0.876833028946372,0.5469958503385205,0.764678522995759,0.43227062644876957,5,2,316689,36,1
28,37920,salaried,57,4929,1,11,0.8195176047505864,0.25662680391522785,0.666280633708837,0.1556664358164635,6,4,229040,12,0
31,16156,salaried,104,2050,10,2,0.6176193815539553,0.6710901744959188,0.8747078817558913,0.16339142298460924,2,1,81647,60,1
42,16108,salaried,128,191,8,5,0.9946991591248497,0.9579125508901479,0.5102869011507578,0.036974344934850634,6,4,446554,12,0
44,36845,salaried,49,3193,3,6,0.7351839435513237,0.7696369667914125,0.8708305660618225,0.44294981194787475,6,3,64962,6,1
37,7800,salaried,141,2319,7,8,0.21583676813024888,0.6040179965751782,0.5978439894160803,0.08725520119543478,3,4,102435,12,0
32,47712,student,109,1487,1,4,0.8466440643326782,0.9906281082658567,0.36768886988243604,0.31502495101850764,9,0,28161,60,0
52,7610,salaried,110,4374,7,3,0.41473263637014,0.26532666734268473,0.984538093813486,0.32198379962676116,3,0,407039,60,1
35,38872,self_employed,47,2385,10,10,0.03615266054128918,0.06234148790944738,0.6583551504018639,0.14057575170732295,2,0,491184,36,0
36,15728,salaried,138,3306,9,11,0.3214212778116706,0.03213086611593108,0.7406349597736424,0.4928304787284022,9,0,38089,24,1
42,25583,salaried,52,3024,4,1,0.7635512340593853,0.7106878795587983,0.7695580305426974,0.03208310905554246,6,3,327994,48,0
48,12263,student,130,379,6,2,0.9602062071864732,0.8302323647341706,0.5536885765588164,0.30393600549575917,4,3,288197,36,0
40,72450,salaried,11,1718,6,4,0.27613641630319385,0.6351005374845267,0.8232698239034961,0.23977196372859455,2,3,121381,6,0
53,24456,student,20,2887,11,10,0.24651632440971505,0.9050265974431984,0.9091865257457119,0.12274205357363732,5,4,22447,48,1
30,70942,salaried,133,470,8,1,0.5636165855983001,0.6979760473399205,0.5710308834897011,0.08177585566147322,5,0,94841,12,0
52,18689,gig_worker,119,3283,2,3,0.8116838996624468,0.37095464640902054,0.7599006206420837,0.3685421790794932,5,2,8111,36,0
53,37934,self_employed,41,3934,9,0,0.7465256821609466,0.1812582916298816,0.8299866767840465,0.4581574372405932,1,2,63820,48,1
22,38276,student,129,1803,3,3,0.5599589025628166,0.9246474785591563,0.4330881283823569,0.053773130977361194,9,0,98029,36,0
53,24873,self_employed,85,2368,9,6,0.6313896816144785,0.10359714999747949,0.5328172590771771,0.09699010605300273,6,1,122949,12,0
53,18050,self_employed,66,403,3,11,0.242098957326344,0.5429884037464054,0.3761570924666684,0.4931348736477827,6,4,212593,60,0
33,71216,salaried,76,3874,9,2,0.4325742650033506,0.3140079252735116,0.7215459249737424,0.007511337118937311,9,2,204694,36,0
50,26644,salaried,129,1448,4,9,0.2553656265202999,0.2714150075196725,0.8606563870745993,0.25412598482646165,3,3,378883,6,1
53,67021,student,70,2522,5,7,0.8844179748446377,0.6458348519168964,0.7275870596094536,0.25805642504090714,5,1,320107,48,0
33,42125,salaried,34,3728,2,5,0.11255450736551575,0.23123693739103623,0.42584868168393075,0.13158076257288692,3,3,246538,48,0
46,71899,salaried,24,2528,3,5,0.6797405578563708,0.9163651067423957,0.6824579437182962,0.3315144402218304,3,1,450719,48,1
42,47291,gig_worker,86,3133,2,0,0.26028319716502346,0.40604390909912413,0.8844539039684867,0.47247045321350684,5,1,94000,36,0
59,40060,salaried,111,768,1,4,0.4755774097184664,0.6773753467296789,0.5119073572547533,0.22510696547828857,8,4,440134,12,0
22,6538,student,136,599,9,2,0.29941278024663276,0.7277557173285846,0.8828560515768482,0.37470975270059526,6,3,369591,36,1
58,41176,gig_worker,41,1514,11,9,0.3232453170594717,0.6829416946253303,0.8492362986389916,0.3230351296357291,1,3,207940,36,1
59,46520,self_employed,136,629,8,0,0.26039301361102196,0.9034002408930234,0.3152185654856724,0.23647093177085743,5,2,240823,60,0
46,30675,student,81,3721,0,7,0.7527929211954386,0.2311308636059981,0.46761836985985133,0.024906149901602337,4,0,178614,48,0
35,23287,salaried,93,3556,1,6,0.3657158571790471,0.08605454468610119,0.680059684058408,0.37087490247863764,5,0,242239,12,0
54,5174,salaried,92,854,7,6,0.7263570177140827,0.05546569726504935,0.8023321590134815,0.18162572356073148,7,2,335856,24,1
31,39998,self_employed,37,2447,6,11,0.45606993010401276,0.8778441504750248,0.9163713679569805,0.11224734420121046,7,1,400632,12,0
23,58312,salaried,62,826,11,9,0.5472460421002873,0.9732870499391821,0.748729622787526,0.47413432489408525,2,2,176508,36,1
26,17112,gig_worker,32,4926,0,9,0.5432874757134873,0.3025265412047127,0.5662409198746774,0.386751384773581,8,2,472403,6,0
29,49814,student,39,2749,4,9,0.9758520793435888,0.6935139235749692,0.42923904471612073,0.48113434083846823,5,3,408702,12,0
26,55719,self_employed,129,2146,9,3,0.3670624557109512,0.0089127841717489,0.8320250988237019,0.12810846608279503,6,2,416911,48,1
29,38919,salaried,142,2915,5,10,0.20768409539759758,0.18863151011598778,0.4447470915268841,0.41789666378894363,8,1,6229,6,0
59,78155,student,69,974,4,5,0.9117919403666022,0.6892743824616144,0.7868013650277748,0.3038607021309846,6,0,465282,24,1
51,76569,self_employed,46,3379,3,8,0.17483928931557324,0.06588713931523282,0.4268481321598452,0.4907518446516098,9,4,247193,24,1
52,46328,self_employed,89,3084,0,2,0.8344228458443447,0.4685100499198245,0.3637376952166251,0.47315847280682866,8,2,440563,6,0
32,75482,salaried,141,2278,6,8,0.1502148954669258,0.6625832643739489,0.4757701565945741,0.4864840224713512,0,2,266882,24,0
28,29618,student,115,3907,8,3,0.6587243342274063,0.7659581713055174,0.49945086386758,0.475883809169971,0,3,106101,6,1
28,39675,self_employed,19,707,5,4,0.15054081326453606,0.45381591372437047,0.7530463941464369,0.0038304334452194944,2,3,6363,36,0
48,23919,gig_worker,73,734,2,6,0.9230858192394295,0.630284039496343,0.4126183574194412,0.3705427050753447,8,2,369950,6,0
40,9173,gig_worker,109,4679,9,5,0.5650082826528312,0.5395756295620613,0.9512148390908217,0.13596728060482088,0,2,87372,36,1
27,31400,salaried,68,2827,3,9,0.32927383914008757,0.0523057720833211,0.6880531804395914,0.35251354777626404,0,1,484040,48,1
31,55445,self_employed,45,1174,9,7,0.1403227749635949,0.7428046872598465,0.6436522115715257,0.49030560062695433,4,0,223988,48,1
40,75305,gig_worker,75,2014,4,7,0.37119223614599395,0.17236191588537497,0.6042861600158573,0.01967969534937941,7,0,313013,24,0
36,42564,salaried,60,688,11,7,0.7050200348688117,0.03180553123384133,0.6966209428651338,0.28349391621967523,1,4,54729,60,0
24,50814,gig_worker,29,3331,11,2,0.38495088392854715,0.4511679162883723,0.3157128770132476,0.36747657905838466,3,0,287447,60,0
26,32962,student,109,2404,0,9,0.24609413609544406,0.8656375872815103,0.9930604622053576,0.12667939110740345,5,4,339997,6,0
42,75533,self_employed,138,3938,4,5,0.5774094482938172,0.15082943766102863,0.6902670633359862,0.11256096853357123,0,3,8264,36,0
46,61184,gig_worker,123,2073,0,6,0.4178218528371196,0.012857534116974989,0.32463650149812445,0.030172752700940497,3,4,416531,48,0
23,15578,gig_worker,13,2155,8,8,0.16580623603029232,0.10997923576541713,0.7129843232897198,0.0469599285840378,3,4,238618,48,0
34,23624,gig_worker,64,3580,6,9,0.1539879902774568,0.3636591143316067,0.6059551308027751,0.32837495542418077,8,0,258941,48,1
31,44194,salaried,129,2179,2,9,0.7074619902218547,0.5801718699913038,0.3168263876664862,0.25260530951597543,8,2,345373,24,0
38,5389,salaried,53,3152,8,11,0.9746718955162564,0.19301213398589256,0.947100126510231,0.015036113740972967,5,3,87102,48,0
32,72391,self_employed,55,4582,1,3,0.23309407086205636,0.8019640050225706,0.30739681045166933,0.4848308793763829,7,1,327665,60,0
43,18794,gig_worker,74,1351,11,4,0.77314860083149,0.7532971205490819,0.704510173814475,0.32802293474440253,9,4,291955,12,0
32,63002,self_employed,41,3895,6,7,0.0876067024504652,0.6958636165986992,0.9732535233383568,0.2577342845080042,3,4,300549,24,1
33,40531,gig_worker,35,3922,8,0,0.3815759190521817,0.487469808315544,0.4663231478881182,0.13636211831321166,9,4,450373,6,0
45,57815,salaried,66,4402,5,11,0.506688152808257,0.36521695513398533,0.47792535197051766,0.3290494424037516,7,2,263226,12,0
39,9986,self_employed,97,3489,9,5,0.2687469452897683,0.37558662096481077,0.30029618999210667,0.18208393144135637,2,1,326967,24,0
56,37298,salaried,18,1880,4,3,0.5295784165142504,0.5030705349557333,0.3464458203915866,0.35124708133124477,1,0,24856,24,0
28,6481,gig_worker,83,2704,11,4,0.8826144276638545,0.07731468688265453,0.33142188810396167,0.3412859601533821,5,3,382356,36,1
49,61408,self_employed,12,3788,6,10,0.9444379623549934,0.6823054628670612,0.8758593985818979,0.04637189756206467,4,2,360046,12,1
52,74267,salaried,40,4988,5,4,0.10055695437304946,0.35150754400930206,0.8857162989614433,0.45463035415549585,7,1,125347,12,0
38,21835,salaried,52,1824,4,1,0.2718459339842023,0.2247587779386886,0.8086900589291659,0.24348712580084064,0,3,445186,60,0
26,32798,gig_worker,89,2884,1,7,0.9791339175177249,0.2783270704986389,0.5469215087619644,0.19647246948327696,9,0,236746,12,0
38,69887,self_employed,32,3819,7,1,0.2704184104022437,0.18029428528621783,0.8748781149221896,0.4777310718143893,2,3,112780,48,1
39,24477,salaried,55,1777,6,3,0.6927073511434411,0.9015680855277886,0.6778421641700174,0.2191046405556058,6,4,449003,60,0
42,22266,student,108,548,5,11,0.25345369387036465,0.16903751636255104,0.5130171935359462,0.3606104584515322,9,4,244291,48,0
57,48526,gig_worker,105,4787,4,4,0.35636559332103823,0.8829261188948626,0.6060937383800733,0.3275682386249181,3,2,81174,60,0
52,16889,student,33,181,4,0,0.19127898789689746,0.5722433959684513,0.34603743888420296,0.08257004904152832,9,3,353496,6,0
23,29335,self_employed,131,1506,8,5,0.8563001936971452,0.8674509553888602,0.9614360807249396,0.4955713868715685,4,4,127155,60,1
48,16254,self_employed,86,1580,0,1,0.882648763819504,0.47406421690551215,0.733381492146288,0.23180216114544333,7,2,287742,6,0
30,16442,student,14,1179,8,4,0.29691250791543156,0.9276337194810736,0.8118639014514009,0.19739128620865426,0,2,47541,60,0
55,51289,self_employed,110,3698,5,5,0.82358982417063,0.21149074360835018,0.7736083592939136,0.45980674637661506,0,2,408868,6,1
49,58747,gig_worker,5,4614,3,10,0.35824165003698405,0.5546917528472746,0.7674249891646865,0.26461916828855503,6,0,415179,48,0
35,42327,salaried,43,4283,9,7,0.0990194228951583,0.12583869051366914,0.31208268984806803,0.3525384809646562,8,4,119047,60,0
53,21199,self_employed,25,3780,6,8,0.7580763972920734,0.44722028520236434,0.6677598958493927,0.42312302363100546,3,4,37223,36,1
27,77827,salaried,69,2803,8,11,0.5964462488988447,0.5699036966468424,0.8751971600378738,0.11774719786225918,7,1,36024,60,1
32,5112,salaried,19,4410,4,5,0.2743824436707504,0.605675222173172,0.33116319598811994,0.08473329259726475,9,0,127538,6,0
50,24581,salaried,136,3856,4,4,0.25299974051184704,0.36552879690727913,0.9693159787217893,0.034253402795502985,6,4,8941,24,0
41,64722,salaried,65,1858,7,11,0.9756233704823213,0.07633564216645283,0.5969117781041924,0.44856664962303266,1,4,341067,48,1
51,21523,student,142,2699,6,3,0.8625010408930913,0.6553260713826526,0.5029268444359598,0.10018354737157437,4,1,341204,36,0
44,71960,salaried,91,2650,7,1,0.8097983293737647,0.4884318604532778,0.6722749531493599,0.15387702203219694,8,3,368539,24,0
40,24552,gig_worker,109,3953,10,1,0.12801770864166562,0.1368788666372569,0.8608499314901252,0.14290346303947554,8,3,46617,24,0
57,15808,gig_worker,38,2846,11,6,0.7551872742482605,0.9358759694060996,0.6323285432380463,0.15229399376119745,2,0,95815,48,1
24,77525,self_employed,128,2392,9,4,0.21454022120328653,0.9556686621834433,0.7515739736104743,0.3340305634143592,2,2,321848,60,0
48,28620,salaried,114,1601,1,6,0.9773889432082408,0.8566062798313689,0.649940071506802,0.47705677937026914,1,1,31025,12,0
40,5887,gig_worker,37,4504,8,10,0.0520891879622577,0.8438683005175974,0.7418905796488113,0.1647267179787702,6,1,88172,36,0
44,36802,self_employed,102,330,2,0,0.3521384835602436,0.09867127586805613,0.3966216406376456,0.20382357732934842,5,4,374163,60,0
52,31049,gig_worker,65,4350,5,0,0.4286478407787152,0.9934201095825678,0.32706437032466995,0.3855734920543056,4,4,310368,48,0
56,12846,gig_worker,14,1298,5,4,0.8242029115622544,0.4003806798637316,0.3958309839881749,0.21616897209384295,6,1,18277,12,1
54,51220,student,88,214,1,1,0.7662228180040461,0.16312111586711353,0.5000867012647501,0.4630213839630237,3,2,446934,48,1
56,51163,self_employed,69,1513,11,7,0.3749921449465896,0.8121017282172212,0.47734924371367476,0.25160902537260826,4,3,498942,48,1
22,8765,salaried,81,4506,6,2,0.5655602934580408,0.22573076846305784,0.7306227447624528,0.1738674278818077,8,0,308139,24,0
35,50270,self_employed,5,1092,8,0,0.8355951636077303,0.5261753206695915,0.6191225968939686,0.4857862418671348,8,3,381859,60,0
54,27931,salaried,137,2447,11,1,0.018199592151052713,0.12801606520343634,0.3271683867187929,0.21289093803208997,3,0,405755,48,0
56,60633,student,84,1141,9,9,0.8021780995244722,0.4746457232758885,0.3244061344219179,0.11558743559402129,5,2,299997,60,0
26,56913,salaried,19,111,10,9,0.9468960253420421,0.5581414934029423,0.363411601484466,0.08885040739476646,1,1,162883,12,1
59,30991,salaried,32,3776,0,6,0.03206452148417116,0.4459239599513427,0.5471568101806061,0.4975906629141628,2,2,359608,24,0
32,59845,gig_worker,27,4925,7,5,0.04558098707818259,0.069486824752653,0.3043280656746106,0.3764938465644246,8,1,11909,12,0
23,60312,self_employed,113,3165,1,11,0.3445140055660201,0.48493903058276333,0.6457910858010982,0.2043298987275904,5,4,98605,12,1
38,15561,salaried,111,2136,0,7,0.08776956376767453,0.4689428434408158,0.5524687650165119,0.413181671426095,7,0,265175,24,0
41,21901,self_employed,149,3146,7,6,0.47927608029388824,0.26162027729067383,0.6888089117085784,0.2734030647572425,4,4,189505,60,0
35,67875,student,117,2450,1,9,0.7287106850897787,0.9216015996574365,0.8045776596579606,0.15869478681663624,1,1,313228,12,0
53,30917,salaried,102,640,5,7,0.5668992350318177,0.4177923326982561,0.47568097083589805,0.3716929043679797,6,0,239029,6,1
55,67120,student,145,2960,5,2,0.19643190907274033,0.8641157961963851,0.4099585533402368,0.3729473694415759,5,0,209641,60,1
46,6988,salaried,146,176,4,5,0.6548113000303577,0.1096638296334419,0.4946374891743712,0.2500846145920675,1,4,455032,48,0
28,19256,gig_worker,143,3167,7,6,0.6848544791789158,0.31887728420618144,0.3012342273663338,0.022579170177748187,5,0,146820,24,0
56,33230,gig_worker,32,123,2,9,0.9324459556850146,0.17633085376804003,0.3840090688680465,0.03851124328683381,7,1,248301,24,0
50,64778,salaried,46,775,9,10,0.14679689737704904,0.4084107878481925,0.825581254580434,0.3943747395006356,0,1,337746,60,1
43,50833,self_employed,103,2494,3,0,0.6923361649097234,0.1116366871708786,0.4559647896801996,0.4117381879941066,3,4,198537,6,0
34,27625,salaried,65,4367,6,0,0.9114272188531475,0.4410348058456205,0.996009743662827,0.33914487428859114,0,2,119200,6,1
34,37088,gig_worker,127,3498,6,6,0.5015641533206342,0.3538707434482363,0.4174820649553664,0.4195342877088415,1,1,54408,6,1
22,46167,self_employed,68,2859,11,10,0.3617996798630564,0.2233150472740052,0.8521402008958454,0.35974373517880603,0,1,16998,6,1
57,76291,self_employed,35,588,7,2,0.17074949422115826,0.642179411950315,0.7935311302778741,0.448467310254458,5,0,149836,36,0
25,70303,salaried,85,1585,1,2,0.8667868864897577,0.950911488147832,0.5254924999714153,0.07519913630664016,5,0,366895,24,0
58,9117,salaried,14,3759,10,4,0.39424637484059444,0.20711347354958687,0.5315174004961756,0.19387076416343674,0,1,181451,12,1
34,65710,salaried,12,3335,11,10,0.9248824432676923,0.7117908398984504,0.6944861066769732,0.2320553969454096,3,4,217466,24,1
59,72054,salaried,63,2519,1,5,0.8477582981307762,0.742380889256743,0.8966618682377909,0.1488318973791068,3,2,195660,24,1
45,35949,self_employed,34,3595,3,1,0.3766398517971957,0.4981205164258624,0.5703308608836251,0.36268322407472203,7,0,386431,24,0
40,27547,student,149,856,9,2,0.5739143089462625,0.897668346100567,0.34282591664288453,0.4562194063445701,5,0,368791,6,0
22,73136,gig_worker,24,2624,8,5,0.027174036293921455,0.9663900660648401,0.5620934238316078,0.20624109963463816,1,2,218685,6,0
59,69619,self_employed,52,4350,9,2,0.2632214028671347,0.3622464520538494,0.44511887126991895,0.4707709822989833,4,0,198470,36,0
26,66842,student,134,356,11,4,0.7102728485692497,0.6510332980031875,0.9574449119455122,0.2583844535720283,3,4,474009,60,1
37,31990,gig_worker,41,1879,8,8,0.6779109458462668,0.6622126179001122,0.7880920424631632,0.26125781340802556,9,0,445426,24,0
45,21193,student,133,4869,3,11,0.35336945954175103,0.40363552625250454,0.33558286494934403,0.30010977033887826,3,0,311704,48,0
48,35109,self_employed,136,2215,8,2,0.8086080319094565,0.3167910744946142,0.5050919760838245,0.13416553255966268,7,1,115716,60,0
22,24233,salaried,104,3448,2,11,0.2358360518998711,0.9337441982278135,0.33515117544456485,0.1916802595675185,4,4,128362,36,0
55,39510,salaried,58,4868,11,10,0.4612705331522716,0.7899815493126753,0.8810116692623502,0.2766187264427473,2,4,74201,6,1
57,6306,gig_worker,126,1572,4,5,0.4725306353109008,0.11446456597454413,0.9344074813350125,0.47099144278663085,9,1,393099,24,1
25,8849,salaried,29,358,9,10,0.3408167688700171,0.11988407158488701,0.37859572408735204,0.3213462892276092,3,3,499194,6,1
21,17360,salaried,135,4175,8,4,0.9546661011251673,0.9225427688528266,0.6082030322060873,0.16655827894435477,0,2,113894,60,0
